path,text,gender,age,tid
audio/dcdf7725273b4a40bb8511749e65ceb4.wav,қызыл қалам,F,6,880955341
audio/111cceec78e34f558689a0b87be71379.wav,қияр,F,2,1104143660
audio/d07861df28494ea0b649980263fb44b9.wav,сексен сегіз,F,6,114489766
audio/3eda070810f34f9abfa9664c8f84c69e.wav,жаз мезгілі,M,5,744399526
audio/85bdf37f87904dc6b90db930d239fbee.wav,алма,M,8,744399526
audio/7f64556e8eb24af99752a85077e4800e.wav,бес,M,5,744399526
audio/33cc303593034e1a9d0b77967b954ef1.wav,ағаш,F,2,1104143660
audio/24e6ea9c1eb54bd6ab43b6c10bfcfb17.wav,жер,M,3,187960820
audio/3fc4508a39784756bc92bd009ee5c2ed.wav,қызыл қалам,F,6,114489766
audio/2fefd325da57496d95ee0bbbf1b72f5d.wav,сексен сегіз,F,5,744399526
audio/21b1e5fe2bd7423d87decc6525366f9e.wav,семей,F,7,744399526
audio/0272303df5b14434b5ef6f4a1c04b061.wav,шабдалы,M,3,861805370
audio/fe1420d470504593bb558e1c56d6be78.wav,жер,F,4,903866601
audio/c60fd31511d049908a69a95dd2b52dd8.wav,дүкеннен таза су әкелді,F,9,744399526
audio/6c11029a3a31424fba0c08c06e72fb7e.wav,қызылкүрең,M,3,187960820
audio/27f7c69faae44a428ddf204f20f09a88.wav,қобдиша,M,4,1370845092
audio/66a1b97286f54fc797081e949115e7eb.wav,әдемі қуыршақ,M,5,744399526
audio/f1f4fc23dc5f4893bbae1a3e82d3e7a7.wav,күн,M,5,355699324
audio/78b58403e97a46c69bbd80cb24c6b7ca.wav,ана,F,4,903866601
audio/69c651da82114ebf89d4db0eb7b8180a.wav,әкесі жолдан үйіне оралды,F,9,744399526
audio/47b7e5bb5b6d4ed59248d0ea9dabb6ec.wav,топырақ,M,5,948041055
audio/6788443d7c594232a3b3929d9d92f814.wav,жер,F,2,1104143660
audio/d15d4cd929a740d3b4f5d1fff1fadbd7.wav,қырыққабат,M,3,187960820
audio/ac5beecfa9dc4dd9bc4a1225968196b3.wav,қол,M,3,187960820
audio/a911a4caf6234ec59ab6c05097ddbd0f.wav,түлкі,M,5,355699324
audio/2490f00e1ccd44d2a2ab3b05a56d2d88.wav,орал қаласы,M,8,744399526
audio/fcb9e1ad887646bbbe0563e0a49ab9f6.wav,бүлдіршін,M,5,744399526
audio/88248248c0c4467d899ad5f34d2e17ee.wav,апа,M,3,861805370
audio/ddf67953698d46a7be2acac450916a7e.wav,алмұрт,M,8,744399526
audio/3bb49467c8b944b4ad3a7d6b86e40fca.wav,қызылкүрең,M,4,1370845092
audio/aa160cabc1f54df2a7c88974096334c8.wav,бүлдіршін,M,3,187960820
audio/f1e6794cf39c40adb63a1cb353762921.wav,домалақ шар,M,5,1370845092
audio/0b2c725067364088a77904ce913aba34.wav,құмырсқа,F,6,437022506
audio/1002108491ee425bbf84927646c043fa.wav,жиеншар,F,2,1104143660
audio/4eaf3e977a5d43c6b471fb7a6e087f90.wav,қырыққабат,F,2,1104143660
audio/12fe54d2effa4b1490b1a8bbb5e98f68.wav,үй,M,8,744399526
audio/e4bdff2303424290af777bc7297c72d3.wav,әдемі қуыршақ,F,7,744399526
audio/2e2baaafd6b649a2b5de2835d9dbb60a.wav,қызыл қалам,M,8,744399526
audio/98ecfdebe04e4d10a5898ec7454ee3e0.wav,ана,F,7,744399526
audio/fc1c476905eb4c1f94689d2e233b7daa.wav,ана,F,5,744399526
audio/2a34466e219740b0a7f3716eac86f926.wav,құмырсқа,F,6,880955341
audio/3712e5f7379342cbaf944b38f3b59b2e.wav,ит,F,6,880955341
audio/f695f61dfb8440a682c4cc7888243c73.wav,алма,M,4,1370845092
audio/dbc9935f39b2423a8ec281a76b16b3d8.wav,сәуле,M,5,948041055
audio/68166ea2f56e4bceb276c234e3d9c273.wav,үшарал,F,6,114489766
audio/8346bc9679424cada4be6884042eae29.wav,жол,F,7,744399526
audio/5ed82244ca5f4af7b0f9b59afadc48d5.wav,қараңғы,F,5,744399526
audio/500977e8474b4be792032ca8890b695a.wav,жол,F,4,493587583
audio/9c1d9de9ce354166b806312b4c66e6e7.wav,үшарал,F,2,1104143660
audio/1290a0ad9a7e48b694410f2c99337f5d.wav,орман,F,7,744399526
audio/aa006059f22346f5a008940b1c4819cd.wav,қарағанды,F,5,744399526
audio/888b80a8d1b3428b9c250faaf90a8881.wav,түлкі,M,3,861805370
audio/fd177b348bd844da9169919d62586f02.wav,жазда барлық көкөністер піседі,F,9,744399526
audio/f7847206ded84135bd5c515a6a8f5593.wav,қарағанды,M,3,187960820
audio/b815a5aad95d4beb9262d8ab1cc6bb48.wav,сәуле,M,3,187960820
audio/238ec0ff12d94356a3dba195f6e72e28.wav,түлкі,F,2,6449219476
audio/3007e7f736ea4941a1745feed4e1ed8b.wav,орам жапырақ,F,4,903866601
audio/0e69dde7bf2d41dfa3b6e5f063d3d80d.wav,алмұрт,F,4,493587583
audio/22e0271abd2e466181dfb660f5f7ce3a.wav,жол,M,3,445095942
audio/3217e437b24b4778aa3cac797ec4228b.wav,ағаш,F,7,744399526
audio/59bbaa93d04f4638836a8d5d5b476bdf.wav,қаражидек,F,7,744399526
audio/dac9264f60d5419a89061f8fc3682cc3.wav,қызыл алма ағашта өсіп тұр,F,7,744399526
audio/02ec113606534bad9ffe992dbd3df434.wav,жер,M,3,861805370
audio/557dfb1aad9e413d8b9404988e639e38.wav,тәтті алмұрт,F,5,744399526
audio/565a7459f2b44929910611ebc3b2eb97.wav,достар  күшікпен серуендеуге шықты,F,9,744399526
audio/b772f13c7e2c4e15a1e36fe242af9da0.wav,қызанақ,M,5,948041055
audio/c4e6b13b76c24b8a8a7b5d4501728a35.wav,бес,M,4,1370845092
audio/7a8672e384cf4080909c9c32406f54bb.wav,жаз мезгілі,F,6,114489766
audio/a7cd6007af0b48209a7018b201d94714.wav,үшарал,F,5,744399526
audio/28bf5e7142ae499d8d3ebb8501403a8a.wav,туған күнге бес шар сыйлады,F,9,744399526
audio/c5c290bdbc634b9ca3232a63e23cbb49.wav,алты,F,6,880955341
audio/527963b839c94913a22c8bdf16ba7af2.wav,орам жапырақ,F,6,437022506
audio/41df61ded0b34490959fd3b422d367de.wav,тәтті алмұрт,M,5,1370845092
audio/2dbc602627c9447bab23ccdb31c7e835.wav,бақша,F,6,880955341
audio/70748cf1bd8445adaf65404cc966b404.wav,әдемі қуыршақ,F,6,880955341
audio/5bf95ef9ba1b445e86abb517c180c195.wav,сексен сегіз,F,4,903866601
audio/a6a12ea3aa78489897f1fc56e8897694.wav,туған күнге бес шар сыйлады,F,7,744399526
audio/c8db31c0fe1e4d1d89181ef76c11ca1b.wav,демалысқа он үш күн берді,M,8,744399526
audio/e4c6bfcef0224bbc9783db57f6e27f3a.wav,алма,F,9,744399526
audio/4d09cc7d56874e08ab089ebf5f16b860.wav,ата,M,5,1370845092
audio/f226392990ee49768650131a76acd8fd.wav,бес,M,5,1370845092
audio/a5564b406d0244729e50730279069607.wav,жабайы жануар,M,5,744399526
audio/6bab69b4886f4f0da93dea4c996ca212.wav,қол,M,5,948041055
audio/fb7506e8f8fa4b168caef85b70f66829.wav,күн,F,2,1104143660
audio/25453f967d0b4f4f8dc18698d0c53337.wav,қырыққабат,F,6,880955341
audio/518bc0e45f7f40d1ad4fff532e05a252.wav,шанышқы,F,4,493587583
audio/9cef4835170241cab343c1268fc7fd08.wav,шанышқы,F,5,744399526
audio/8357e2ec700f41cab4c20648042413eb.wav,ит,M,5,1370845092
audio/b105f5f229324a6f9270d60007f61d99.wav,қызыл қалам,M,5,744399526
audio/bee3779b0ab54c928336e8887108aa92.wav,шанышқы,F,6,880955341
audio/2b6eb779b82e4ea79e9e9b4b250207fe.wav,апа,M,3,5895301721
audio/f964ce8d573b4276b8d5676eff153da1.wav,қияр,M,3,187960820
audio/6c10abcb246d4f03a6eae6290749b679.wav,жабайы жануар,F,5,744399526
audio/0d2225e4741b4369bf4f44c02ba250b7.wav,орман,M,5,1370845092
audio/77b7d59023b84c218c29a93799b42697.wav,әдемі қуыршақ,M,5,1370845092
audio/c127da1e9c1644f7a9b559257977e476.wav,өсімдік,F,6,880955341
audio/dc902098724445868280afe6b729de8e.wav,жеміс жидек,F,6,880955341
audio/0efbaad7fa3d4fa89fa53de5b720a785.wav,қияр,M,5,1370845092
audio/025605adc8594df2941d5c4c1ac03232.wav,шанышқы,M,4,1370845092
audio/b67d9da8f413450c93eec9f78802018b.wav,жер,M,8,744399526
audio/122162477be04c8baa704a3bad75e9f2.wav,қобдиша,F,6,437022506
audio/14bae4c601894f90af4ce82e07bcc4f6.wav,итмұрын,F,4,903866601
audio/e44fe50abc1b40568dadb073150e913d.wav,қоян,F,3,5620231132
audio/fd8bb54e509a4cbf9f87af48f9de8f70.wav,қызанақ,M,3,861805370
audio/f0da9cf5e751498cadd28972ced311f6.wav,шанышқы,F,9,744399526
audio/1cf51025d74b40948b2b4863c63f2952.wav,жасыл қияр,F,6,437022506
audio/68d7e022cadd4f7a8a74069bc83bc465.wav,топырақ,F,6,880955341
audio/d97bacc7c4c040c293864addfe5c0172.wav,домалақ шар,F,6,114489766
audio/21ca2f2b5d5b47298892ce8597609773.wav,ана,M,5,1370845092
audio/54f0ab36434c4bfcb4d281ff23cdfc6e.wav,қарағанды,F,6,880955341
audio/cd72532a5f1f4835ae3bf6cab063afe3.wav,сексен сегіз,F,2,1104143660
audio/de6a511e321b42299388461bd62b2d5a.wav,семей,F,4,903866601
audio/84b91ede0b864b4c8c56dda127800d57.wav,жабайы жануарлар зоосаябақты ұнатпайды,M,5,744399526
audio/fcc7dde10d4f44f3933faeb47b2e909b.wav,жаз мезгілі,F,7,744399526
audio/d5a648d8f9234333ad95d4927f552580.wav,семей,M,4,1370845092
audio/e834e138f47e43aca95417c7c413082e.wav,жер,F,6,114489766
audio/09d181bb130a415d8ae8248de98476e8.wav,орал қаласы,F,7,744399526
audio/f4f394cba18344dc87ccf3e9a405ae51.wav,ата,F,7,744399526
audio/d58cfed39b2c4b4c8a2b312118697ed2.wav,қияр,F,5,744399526
audio/58ff9d4963a140c3a7290e571620f5e7.wav,бақша,F,6,114489766
audio/1deb886765f743429c9b923d66d4718e.wav,орман,F,2,6449219476
audio/3f601c3a0a1b47c3bc9ed11ae44ae4f6.wav,орал қаласы,M,5,744399526
audio/733790a7c88a4d86b25a8a9ad64a0cb6.wav,бүлдіршін,F,6,437022506
audio/e57757131fd4451f93f49fd365ab02c5.wav,топырақ,M,3,187960820
audio/842dd42cd07a429f90394b0679e2da59.wav,күн,M,3,187960820
audio/1620378db0014df4ab0283b200be6da1.wav,жер,F,9,744399526
audio/36e4ce9a5b014161880e53eadef4e1c7.wav,ата,F,4,903866601
audio/a019ea84811a4e8bb197a4ac3e56aa4e.wav,жер,F,5,744399526
audio/3d6780cb86f44f859aafcda19d38ed16.wav,үй,M,5,744399526
audio/ff03fc93871e4fab828f3f31da6219fa.wav,ит,F,5,744399526
audio/e84ec9a06a4e4891b3b053baf11b53be.wav,үй,F,2,6449219476
audio/96b95822a7604192bb6f191ce48f4aee.wav,ағаш,F,6,114489766
audio/13eeaabc6c194c51a1fa963d280c400e.wav,ала күшік,F,5,744399526
audio/41fdbce1f0be4af19826eba3dc5ffe07.wav,күн,M,5,1370845092
audio/afed644fdad9470d8c4e2f1eb018b18a.wav,жеміс жидек,F,6,437022506
audio/05597024dc2b4d9d9fc75234166baf18.wav,ит,F,6,437022506
audio/a0927b6ddb704fc7ace483149f87c398.wav,жаз мезгілі,M,8,744399526
audio/cb920d2e1db34bf295549fd36fd25ed9.wav,сексен сегіз,M,8,744399526
audio/e479f5a8652a4ffa867a0eabb9643a3a.wav,үйшік,F,6,437022506
audio/a4a57d134437417bb85bb818afbc50bd.wav,алмұрт,M,4,1370845092
audio/914bc8b9c46641aeaa0c06803b124944.wav,қарағанды,F,7,744399526
audio/87489e5be4114530bc8f8b818d488308.wav,сексен сегіз,M,3,445095942
audio/d72306bc445a4501b48e330e06a9b6a2.wav,қырыққабат,F,9,744399526
audio/fa052fde2b784ef9962e7b489aba1965.wav,алмұрт,F,4,903866601
audio/a5912a6b92094cebb61f656bae90f34f.wav,қызылкүрең,F,7,744399526
audio/e3996cc667d3436fad14c83127136235.wav,жасыл қияр,F,5,744399526
audio/6a3ac1f817c84ba8959c04086522cb09.wav,тәтті қызанақ,F,5,744399526
audio/27341637aa8545178a5667dc10365e10.wav,сексен сегіз,M,5,744399526
audio/78d6aff2d3534c8a83ab76ebd5ee366a.wav,қобдиша,F,2,1104143660
audio/ae80e1b6085e4f279a06e6e0daa30c6b.wav,күн,M,3,445095942
audio/e8e4199a27e545c482db458afe934385.wav,жабайы жануар,F,6,880955341
audio/9b194d34b0b1414388650eccf19d6a1b.wav,қарағанды,F,4,903866601
audio/2d25837c7ea642d3bbb370fa60a61f5c.wav,семей,F,5,744399526
audio/723bd1d25abf4b25a01f7b583dc5e071.wav,бүгін алматыда күн ыстық болып тұр,F,9,744399526
audio/4175958d948e4cc58cf3ace1457753ef.wav,жаз мезгілі,F,6,880955341
audio/af437f1bf5c04ae588b5f5846ccdd496.wav,алма,F,4,903866601
audio/aafc0d18e610485f92fdccb9d14dcde1.wav,жол,F,4,903866601
audio/dfd6e1506f0b4e37a6ebb264f976ad0c.wav,түлкі,F,6,437022506
audio/91a2ba6ee0854885ad006c6f7389b9e9.wav,қырыққабат,F,4,903866601
audio/f8e03925f2aa463c99663939eb5b6de9.wav,жасыл қияр,M,5,744399526
audio/9d6d9b7a2b44408a9ee3574a1c865d5b.wav,жиеншар,F,6,437022506
audio/8952740da5054078b51804388c9c5383.wav,аспанда алты торғай ұшып жүр,F,7,744399526
audio/187351eb818946c08787bb0035ceab60.wav,шие,F,6,880955341
audio/89b95fabe102448499e8afacbf547ed8.wav,кішкентай торғай,M,8,744399526
audio/0322d7c7a59b4c37805cd27326b31054.wav,сары банан,F,6,437022506
audio/77b69cbb93864514a062a3fc2df73a58.wav,қаражидек,F,4,493587583
audio/7878872070f6458fa7cea88e1ef4ceeb.wav,жеміс жидек,M,8,744399526
audio/43d2d32471b649d6b3439d91ef452b29.wav,қасқыр,F,9,744399526
audio/8e7ed7adf58a4a7db24f066b76426670.wav,бүгін алматыда күн ыстық болып тұр,M,8,744399526
audio/eebe7b86139d488b9be503d0bfaddd15.wav,жеміс жидек,M,5,744399526
audio/c0f15c49267143c489cd67edf567d327.wav,сары банан,F,5,744399526
audio/55de0104ef9948ea8efa194b61f045ac.wav,ағаш,F,9,744399526
audio/ef01eddf4a8c4f7f8d7a45b34a0ee467.wav,итмұрын,M,8,744399526
audio/5b3d43f010ce44f38ab66c72ed68d1f9.wav,шие,F,6,437022506
audio/e73131f3ccac489fb75592726422215d.wav,жазда барлық көкөністер піседі,M,8,744399526
audio/c2d354e2c40140b4b2518f42312e7112.wav,жеміс жидек,F,6,114489766
audio/b4a1e899b87349d4b16f210c02bcef26.wav,ала күшік,F,6,437022506
audio/f7b3c1cfff824e7195243058fcecf789.wav,қияр,F,4,493587583
audio/d44d1be7c6544d75879de2ca3ddcad28.wav,кішкентай торғай,M,5,1370845092
audio/38e140aea3a9492ba4a405fae072259f.wav,ағаш,F,6,880955341
audio/e2cf32e477624982aa4ccf9ccd11979c.wav,семей,M,3,187960820
audio/819e5c9144bc47c3989ddf7a2ce2a305.wav,қызылкүрең,F,4,903866601
audio/be067aed3c7d469bb07f5a8cb2c344a8.wav,тәтті алмұрт,M,8,744399526
audio/fca809f38fe24f59a38139cc8a919c5f.wav,алма,F,5,744399526
audio/5b18f73d7098464093c4b3df0c354fdd.wav,ағаш,M,3,445095942
audio/57001f921d5c4cc2a23cf20429f20b51.wav,тәтті қызанақ,M,8,744399526
audio/03744aa6f4b94ea98fb34c66d9042968.wav,жылан,F,6,880955341
audio/cd611cc6095449ecb348d9bd85bc2072.wav,жер,M,5,355699324
audio/5a2805ca0613454aa50bba1ff2d04f65.wav,шанышқы,M,3,445095942
audio/014f058c4d284997b7204383030c4e77.wav,жаз мезгілі,F,9,744399526
audio/9e12189ce6154d66ad9d4cbbf19a2831.wav,достар  күшікпен серуендеуге шықты,F,7,744399526
audio/2dac8b83ecdb46f6ac1b4a59206aafde.wav,орман,F,6,880955341
audio/51e85d0385b34d2abaf3378eec70ca7b.wav,әдемі қуыршақ,F,9,744399526
audio/5fcb1a308fec4a36a5c27a0a399ebdff.wav,тәтті алмұрт,F,7,744399526
audio/2353454967984f418ae8ce5f6e91a994.wav,сары банан,M,5,744399526
audio/017baed5e23a444a84afdf28ea365952.wav,ана,M,4,1370845092
audio/b818b8cbc7f14cde8cfe1748ac8904a8.wav,жер,F,7,744399526
audio/79f99055d8b845eca406b7a0ade5b245.wav,тәтті қызанақ,F,6,114489766
audio/19aedfb5ebb74cdc9dd9afb0f0b46159.wav,өсімдік,M,3,187960820
audio/fe162a5acfa044e98d287821c5fa16cd.wav,ит,M,3,187960820
audio/3e198b9d85bd44ab8ef5cba33fc6eb37.wav,түлкі,M,5,744399526
audio/e3ae21712e6c4b0abb799622165d1bf9.wav,бүлдіршін,F,5,744399526
audio/a51812dd68c946299f358c6c0113feca.wav,жиеншар,F,6,880955341
audio/97a2a9abf0574f4da24a6b38f4d2d1d0.wav,түлкі,F,5,744399526
audio/5d5ad8b34f2445ad86b0fe2a47397011.wav,қаражидек,M,4,1370845092
audio/7f192c9693f34672bd48308264e521ea.wav,алмұрт,F,2,1104143660
audio/50fe2f6790564218bfa44ad47b2825f9.wav,құмырсқа,M,5,744399526
audio/dabff2a0ad9140ca97dc105177d0329e.wav,ағаш,M,5,744399526
audio/b2ce4a9e59594983b76a80fd974024fb.wav,шие,M,5,948041055
audio/5cdc7119e1344e6d8ecfb69f85452595.wav,кішкентай торғай,F,6,114489766
audio/b660ee7a376e405eb83f682ffdd7ea80.wav,жер,F,4,7534741806
audio/5d3b9b97f63b4fbe92d54c9f35fa5c1b.wav,апа,M,5,948041055
audio/69de0659c540472e9a32f6bf08d85a48.wav,ата бізді жазда ауылда күтеді,F,9,744399526
audio/e2b9d85eb14d408bad0022462d97606a.wav,қызылкүрең,F,2,1104143660
audio/fabaf3798af34d8b87d8907419ca70f1.wav,үй,M,3,187960820
audio/eb08e0b200a34e0ca2c8aa172a3cb6f5.wav,қаражидек,F,4,903866601
audio/a0b702f496f54a3cb5a2dc584e3031aa.wav,бес,F,6,437022506
audio/ba1aaa4d275d43768b5000c1a71ebc67.wav,құмырсқа,M,3,187960820
audio/9d987becdbb9418ab21fc1a3e43d793e.wav,бес,F,6,880955341
audio/f8a31a396d7540af8593cfea463c56e7.wav,орман,M,4,1370845092
audio/432de6e8cb424ddabdf6d26f47b097b2.wav,бес,F,4,493587583
audio/0c8b6efeb997414a8baa8dae32c54669.wav,жабайы жануарлар зоосаябақты ұнатпайды,M,8,744399526
audio/f3e57ed03cec4f39a0c233a746d22851.wav,мектеп пен үйдің арасы ұзақ екен,F,7,744399526
